experiment,condition,seed,winner,turns,commandCount,adCount,A,D,fires,towardMoves,awayMoves,aMove,aAll,c,switchRate,pA,maxRun,fractionInRunsGTE3
E2mix,beta_0.4,s468,player2,31,41,30,22,8,5,17,8,0.68,0.7333333333333333,0.1183385579937305,0.3448275862068966,0.7333333333333333,7,0.6
E2mix,beta_0.4,s469,player1,52,97,73,49,24,10,39,24,0.6190476190476191,0.6712328767123288,0.1818192554799697,0.3611111111111111,0.6712328767123288,9,0.6575342465753424
E2mix,beta_0.4,s470,player1,40,52,38,29,9,6,23,9,0.71875,0.7631578947368421,-0.1962307134720931,0.43243243243243246,0.7631578947368421,11,0.5263157894736842
E2mix,beta_0.4,s471,player2,49,38,27,20,7,3,17,7,0.7083333333333334,0.7407407407407407,-0.0013736263736263687,0.38461538461538464,0.7407407407407407,8,0.7407407407407407
E2mix,beta_0.4,s472,player2,33,40,26,22,4,6,16,4,0.8,0.8461538461538461,0.3854545454545454,0.16,0.8461538461538461,16,0.7692307692307693
E2mix,beta_0.4,s473,player2,33,31,22,17,5,3,14,5,0.7368421052631579,0.7727272727272727,0.45770308123249304,0.19047619047619047,0.7727272727272727,10,0.9545454545454546
E2mix,beta_0.4,s474,player2,25,45,34,23,11,4,19,11,0.6333333333333333,0.6764705882352942,-0.10767756617558999,0.48484848484848486,0.6764705882352942,6,0.5588235294117647
E2mix,beta_0.4,s475,player2,25,26,15,12,3,2,10,3,0.7692307692307693,0.8,-0.3392857142857144,0.42857142857142855,0.8,5,0.7333333333333333
E2mix,beta_0.4,s476,player2,27,39,26,21,5,4,17,5,0.7727272727272727,0.8076923076923077,0.4849523809523809,0.16,0.8076923076923077,16,0.8461538461538461
E2mix,beta_0.4,s477,player1,44,73,50,34,16,9,25,16,0.6097560975609756,0.68,0.15591236494597827,0.3673469387755102,0.68,12,0.62
E2mix,beta_0.4,s478,player1,42,92,67,40,27,9,31,27,0.5344827586206896,0.5970149253731343,0.02385662177328851,0.4696969696969697,0.5970149253731343,7,0.5074626865671642
E2mix,beta_0.4,s479,player2,27,51,35,26,9,6,20,9,0.6896551724137931,0.7428571428571429,0.07616892911010542,0.35294117647058826,0.7428571428571429,7,0.6
E2mix,beta_0.4,s480,player1,26,77,52,32,20,7,25,20,0.5555555555555556,0.6153846153846154,0.08872549019607834,0.43137254901960786,0.6153846153846154,7,0.5769230769230769
E2mix,beta_0.4,s481,player2,33,52,45,28,17,2,26,17,0.6046511627906976,0.6222222222222222,0.22650878533231478,0.36363636363636365,0.6222222222222222,9,0.7333333333333333
E2mix,beta_0.4,s482,player2,35,55,42,28,14,5,23,14,0.6216216216216216,0.6666666666666666,-0.09756097560975596,0.4878048780487805,0.6666666666666666,6,0.5476190476190477
E2mix,beta_0.4,s483,player2,53,45,37,25,12,3,22,12,0.6470588235294118,0.6756756756756757,0.17606481481481484,0.3611111111111111,0.6756756756756757,7,0.5945945945945946
E2mix,beta_0.4,s484,player2,37,42,26,19,7,2,17,7,0.7083333333333334,0.7307692307692307,-0.016541353383458635,0.4,0.7307692307692307,8,0.6153846153846154
E2mix,beta_0.4,s485,player2,45,39,28,20,8,6,14,8,0.6363636363636364,0.7142857142857143,-0.0888888888888888,0.4444444444444444,0.7142857142857143,7,0.42857142857142855
E2mix,beta_0.4,s486,player2,27,51,43,29,14,5,24,14,0.631578947368421,0.6744186046511628,0.13253577292986163,0.38095238095238093,0.6744186046511628,12,0.6046511627906976
E2mix,beta_0.4,s487,player2,21,17,11,11,0,1,10,0,1,1,1,0,1,11,1
E2mix,beta_0.4,s488,player2,39,50,26,20,6,6,14,6,0.7,0.7692307692307693,-0.1266666666666667,0.4,0.7692307692307693,6,0.6538461538461539
E2mix,beta_0.4,s489,player2,25,28,19,16,3,2,14,3,0.8235294117647058,0.8421052631578947,0.16435185185185208,0.2222222222222222,0.8421052631578947,9,0.8421052631578947
E2mix,beta_0.4,s490,player2,27,59,41,28,13,5,23,13,0.6388888888888888,0.6829268292682927,0.13410027472527475,0.375,0.6829268292682927,8,0.7073170731707317
E2mix,beta_0.4,s491,player2,17,20,14,14,0,3,11,0,1,1,1,0,1,14,1
E2mix,beta_0.4,s492,player2,33,51,41,28,13,2,26,13,0.6666666666666666,0.6829268292682927,-0.0390796703296703,0.45,0.6829268292682927,8,0.4878048780487805
E2mix,beta_0.4,s493,player2,27,35,23,19,4,5,14,4,0.7777777777777778,0.8260869565217391,0.05083732057416268,0.2727272727272727,0.8260869565217391,12,0.6956521739130435
E2mix,beta_0.4,s494,player1,34,70,47,33,14,8,25,14,0.6410256410256411,0.7021276595744681,0.0645115753811405,0.391304347826087,0.7021276595744681,5,0.5531914893617021
E2mix,beta_0.4,s495,player2,19,50,33,23,10,5,18,10,0.6428571428571429,0.696969696969697,0.4081521739130435,0.25,0.696969696969697,7,0.9090909090909091
E2mix,beta_0.4,s496,player2,35,47,34,25,9,4,21,9,0.7,0.7352941176470589,-0.01198653198653199,0.3939393939393939,0.7352941176470589,7,0.5
E2mix,beta_0.4,s497,player1,34,53,41,30,11,7,23,11,0.6764705882352942,0.7317073170731707,-0.018787878787878798,0.4,0.7317073170731707,7,0.6585365853658537
E2mix,beta_0.4,s498,player1,28,69,49,36,13,8,28,13,0.6829268292682927,0.7346938775510204,0.3587072649572649,0.25,0.7346938775510204,8,0.8367346938775511
E2mix,beta_0.4,s499,player2,25,24,19,15,4,2,13,4,0.7647058823529411,0.7894736842105263,0.3314814814814815,0.2222222222222222,0.7894736842105263,7,0.9473684210526315
E2mix,beta_0.4,s500,player2,39,43,34,26,8,5,21,8,0.7241379310344828,0.7647058823529411,-0.0946969696969695,0.3939393939393939,0.7647058823529411,10,0.6176470588235294
E2mix,beta_0.4,s501,player1,48,69,48,33,15,9,24,15,0.6153846153846154,0.6875,-0.08936170212765959,0.46808510638297873,0.6875,10,0.5208333333333334
E2mix,beta_0.4,s502,player2,29,41,24,19,5,5,14,5,0.7368421052631579,0.7916666666666666,-0.054462242562928864,0.34782608695652173,0.7916666666666666,6,0.75
E2mix,beta_0.4,s503,player2,13,20,16,16,0,2,14,0,1,1,1,0,1,16,1
E2mix,beta_0.4,s504,player2,35,40,27,22,5,5,17,5,0.7727272727272727,0.8148148148148148,-0.01958041958041945,0.3076923076923077,0.8148148148148148,8,0.7037037037037037
E2mix,beta_0.4,s505,player2,43,47,38,27,11,4,23,11,0.6764705882352942,0.7105263157894737,0.14587314587314582,0.35135135135135137,0.7105263157894737,8,0.631578947368421
E2mix,beta_0.4,s506,player2,37,23,14,12,2,4,8,2,0.8,0.8571428571428571,0.3717948717948719,0.15384615384615385,0.8571428571428571,10,0.7142857142857143
E2mix,beta_0.4,s507,player2,33,47,36,25,11,4,21,11,0.65625,0.6944444444444444,-0.07719480519480526,0.45714285714285713,0.6944444444444444,9,0.5833333333333334
E2mix,beta_0.4,s508,player1,22,46,31,27,4,8,19,4,0.8260869565217391,0.8709677419354839,0.11018518518518516,0.2,0.8709677419354839,13,0.8709677419354839
E2mix,beta_0.4,s509,player1,26,62,48,31,17,8,23,17,0.575,0.6458333333333334,-0.16274375227098403,0.5319148936170213,0.6458333333333334,9,0.5
E2mix,beta_0.4,s510,player1,42,89,69,45,24,10,35,24,0.5932203389830508,0.6521739130434783,0.12481617647058829,0.39705882352941174,0.6521739130434783,7,0.6231884057971014
E2mix,beta_0.4,s511,player2,37,39,21,17,4,5,12,4,0.75,0.8095238095238095,0.02720588235294119,0.3,0.8095238095238095,7,0.7619047619047619
E2mix,beta_0.4,s512,player2,35,42,32,24,8,4,20,8,0.7142857142857143,0.75,0.13978494623655913,0.3225806451612903,0.75,8,0.6875
E2mix,beta_0.4,s513,player2,33,32,20,17,3,3,14,3,0.8235294117647058,0.85,0.17440660474716208,0.21052631578947367,0.85,8,0.75
E2mix,beta_0.4,s514,player2,31,16,12,11,1,2,9,1,0.9,0.9166666666666666,-0.19008264462809876,0.18181818181818182,0.9166666666666666,6,0.9166666666666666
E2mix,beta_0.4,s515,player2,23,48,40,27,13,4,23,13,0.6388888888888888,0.675,-0.16882168164219435,0.5128205128205128,0.675,8,0.45
E2mix,beta_0.4,s516,player2,37,66,52,35,17,6,29,17,0.6304347826086957,0.6730769230769231,0.019805569286537983,0.43137254901960786,0.6730769230769231,9,0.6346153846153846
E2mix,beta_0.4,s517,player1,36,69,48,32,16,8,24,16,0.6,0.6666666666666666,-0.10106382978723394,0.48936170212765956,0.6666666666666666,7,0.4583333333333333
E2mix,beta_0.4,s518,player2,35,45,27,20,7,3,17,7,0.7083333333333334,0.7407407407407407,-0.0013736263736263687,0.38461538461538464,0.7407407407407407,8,0.7037037037037037
E2mix,beta_0.4,s519,player2,29,33,22,16,6,1,15,6,0.7142857142857143,0.7272727272727273,0.5198412698412698,0.19047619047619047,0.7272727272727273,12,0.9090909090909091
E2mix,beta_0.4,s520,player2,29,23,17,14,3,1,13,3,0.8125,0.8235294117647058,0.3549107142857144,0.1875,0.8235294117647058,9,0.8235294117647058
E2mix,beta_0.4,s521,player2,45,53,32,26,6,7,19,6,0.76,0.8125,0.15301902398676592,0.25806451612903225,0.8125,16,0.71875
E2mix,beta_0.4,s522,player2,37,48,36,25,11,5,20,11,0.6451612903225806,0.6944444444444444,0.3267532467532468,0.2857142857142857,0.6944444444444444,12,0.8055555555555556
E2mix,beta_0.4,s523,player2,23,47,32,27,5,4,23,5,0.8214285714285714,0.84375,0.02126642771804066,0.25806451612903225,0.84375,9,0.78125
E2mix,beta_0.4,s524,player2,37,55,38,27,11,7,20,11,0.6451612903225806,0.7105263157894737,0.21157521157521153,0.32432432432432434,0.7105263157894737,8,0.8157894736842105
E2mix,beta_0.4,s525,player2,55,38,30,23,7,6,17,7,0.7083333333333334,0.7666666666666667,0.036196187620475384,0.3448275862068966,0.7666666666666667,6,0.8
E2mix,beta_0.4,s526,player1,20,46,31,20,11,6,14,11,0.56,0.6451612903225806,0.12636363636363623,0.4,0.6451612903225806,8,0.5483870967741935
E2mix,beta_0.4,s527,player2,17,24,20,15,5,3,12,5,0.7058823529411765,0.75,-0.12280701754385959,0.42105263157894735,0.75,5,0.65
E2mix,beta_0.4,s528,player2,45,34,19,11,8,3,8,8,0.5,0.5789473684210527,0.430239898989899,0.2777777777777778,0.5789473684210527,4,0.8947368421052632
E2mix,beta_0.4,s529,player2,25,43,31,23,8,5,18,8,0.6923076923076923,0.7419354838709677,-0.21865942028985508,0.4666666666666667,0.7419354838709677,6,0.6451612903225806
E2mix,beta_0.4,s530,player2,57,59,41,32,9,9,23,9,0.71875,0.7804878048780488,-0.1673611111111113,0.4,0.7804878048780488,13,0.6097560975609756
E2mix,beta_0.4,s531,player1,42,61,48,33,15,6,27,15,0.6428571428571429,0.6875,0.10870406189555126,0.3829787234042553,0.6875,7,0.625
E2mix,beta_0.4,s532,player1,42,44,36,23,13,4,19,13,0.59375,0.6388888888888888,-0.05265169612995679,0.4857142857142857,0.6388888888888888,5,0.4444444444444444
E2mix,beta_0.4,s533,player2,37,54,37,26,11,7,19,11,0.6333333333333333,0.7027027027027027,-0.06371406371406363,0.4444444444444444,0.7027027027027027,7,0.4864864864864865
E2mix,beta_0.4,s534,player2,27,47,32,23,9,4,19,9,0.6785714285714286,0.71875,0.3616954963378526,0.25806451612903225,0.71875,13,0.875
E2mix,beta_0.4,s535,player2,53,54,31,24,7,8,16,7,0.6956521739130435,0.7741935483870968,-0.14404761904761898,0.4,0.7741935483870968,6,0.6451612903225806
E2mix,beta_0.4,s536,player1,48,74,58,38,20,8,30,20,0.6,0.6551724137931034,-0.08716528162511539,0.49122807017543857,0.6551724137931034,9,0.5344827586206896
E2mix,beta_0.4,s537,player2,43,41,28,23,5,7,16,5,0.7619047619047619,0.8214285714285714,0.24251207729468605,0.2222222222222222,0.8214285714285714,11,0.7857142857142857
E2mix,beta_0.4,s538,player2,25,18,12,11,1,2,9,1,0.9,0.9166666666666666,-0.19008264462809876,0.18181818181818182,0.9166666666666666,10,0.8333333333333334
E2mix,beta_0.4,s539,player1,70,83,62,37,25,9,28,25,0.5283018867924528,0.5967741935483871,0.14842711564023037,0.4098360655737705,0.5967741935483871,9,0.5967741935483871
E2mix,beta_0.4,s540,player2,47,68,56,38,18,8,30,18,0.625,0.6785714285714286,-0.041998936735778925,0.45454545454545453,0.6785714285714286,11,0.4642857142857143
E2mix,beta_0.4,s541,player2,29,54,39,26,13,6,20,13,0.6060606060606061,0.6666666666666666,0.17105263157894746,0.3684210526315789,0.6666666666666666,7,0.5897435897435898
E2mix,beta_0.4,s542,player1,42,64,42,26,16,7,19,16,0.5428571428571428,0.6190476190476191,-0.03424015009380854,0.4878048780487805,0.6190476190476191,5,0.5238095238095238
E2mix,beta_0.4,s543,player2,31,39,29,21,8,4,17,8,0.68,0.7241379310344828,0.10607993197278909,0.35714285714285715,0.7241379310344828,12,0.6206896551724138
E2mix,beta_0.4,s544,player2,41,40,31,25,6,4,21,6,0.7777777777777778,0.8064516129032258,-0.06777777777777749,0.3333333333333333,0.8064516129032258,12,0.7419354838709677
E2mix,beta_0.4,s545,player1,46,67,49,33,16,9,24,16,0.6,0.673469387755102,0.005267518939394034,0.4375,0.673469387755102,9,0.5918367346938775
E2mix,beta_0.4,s546,player2,37,49,35,24,11,7,17,11,0.6071428571428571,0.6857142857142857,-0.023562834224598816,0.4411764705882353,0.6857142857142857,6,0.4857142857142857
E2mix,beta_0.4,s547,player2,31,45,37,25,12,3,22,12,0.6470588235294118,0.6756756756756757,0.23944444444444446,0.3333333333333333,0.6756756756756757,7,0.6756756756756757
E2mix,beta_0.4,s548,player2,17,16,10,9,1,0,9,1,0.9,0.9,-0.23456790123456805,0.2222222222222222,0.9,5,0.9
E2mix,beta_0.4,s549,player2,27,21,16,13,3,3,10,3,0.7692307692307693,0.8125,0.12478632478632479,0.26666666666666666,0.8125,8,0.6875
E2mix,beta_0.4,s550,player2,33,53,33,26,7,6,20,7,0.7407407407407407,0.7878787878787878,0.0650755494505495,0.3125,0.7878787878787878,7,0.8484848484848485
E2mix,beta_0.4,s551,player2,41,47,29,25,4,5,20,4,0.8333333333333334,0.8620689655172413,-0.20142857142857085,0.2857142857142857,0.8620689655172413,14,0.7586206896551724
E2mix,beta_0.4,s552,player2,39,56,39,29,10,7,22,10,0.6875,0.7435897435897436,-0.03516333938294025,0.39473684210526316,0.7435897435897436,9,0.6153846153846154
E2mix,beta_0.4,s553,player2,37,33,20,15,5,3,12,5,0.7058823529411765,0.75,0.1578947368421053,0.3157894736842105,0.75,8,0.7
E2mix,beta_0.4,s554,player2,31,17,12,11,1,1,10,1,0.9090909090909091,0.9166666666666666,-0.19008264462809876,0.18181818181818182,0.9166666666666666,6,0.9166666666666666
E2mix,beta_0.4,s555,player2,17,22,12,12,0,1,11,0,1,1,1,0,1,12,1
E2mix,beta_0.4,s556,player2,57,44,30,21,9,5,16,9,0.64,0.7,-0.14942528735632177,0.4827586206896552,0.7,6,0.6666666666666666
E2mix,beta_0.4,s557,player2,17,21,19,14,5,0,14,5,0.7368421052631579,0.7368421052631579,0.14047619047619053,0.3333333333333333,0.7368421052631579,5,0.8947368421052632
E2mix,beta_0.4,s558,player2,31,36,24,17,7,3,14,7,0.6666666666666666,0.7083333333333334,0.15820241139934232,0.34782608695652173,0.7083333333333334,7,0.7083333333333334
E2mix,beta_0.4,s559,player2,80,61,46,32,14,7,25,14,0.6410256410256411,0.6956521739130435,-0.3644841269841268,0.5777777777777777,0.6956521739130435,6,0.43478260869565216
E2mix,beta_0.4,s560,player2,33,50,41,30,11,4,26,11,0.7027027027027027,0.7317073170731707,0.10856060606060614,0.35,0.7317073170731707,10,0.6585365853658537
E2mix,beta_0.4,s561,player2,41,55,40,28,12,3,25,12,0.6756756756756757,0.7,0.14529914529914534,0.358974358974359,0.7,7,0.775
E2mix,beta_0.4,s562,player1,22,41,27,22,5,6,16,5,0.7619047619047619,0.8148148148148148,-0.01958041958041945,0.3076923076923077,0.8148148148148148,15,0.7037037037037037
E2mix,beta_0.4,s563,player2,47,39,33,24,9,4,20,9,0.6896551724137931,0.7272727272727273,-0.10286458333333348,0.4375,0.7272727272727273,8,0.5151515151515151
E2mix,beta_0.4,s564,player2,25,34,23,21,2,2,19,2,0.9047619047619048,0.9130434782608695,-0.14502164502164439,0.18181818181818182,0.9130434782608695,19,0.8260869565217391
E2mix,beta_0.4,s565,player2,23,23,17,15,2,1,14,2,0.875,0.8823529411764706,-0.20416666666666639,0.25,0.8823529411764706,9,0.7647058823529411
E2mix,beta_0.4,s566,player1,36,54,37,24,13,6,18,13,0.5806451612903226,0.6486486486486487,-0.0360131766381766,0.4722222222222222,0.6486486486486487,6,0.40540540540540543
E2mix,beta_0.4,s567,player2,33,29,21,16,5,2,14,5,0.7368421052631579,0.7619047619047619,-0.3781249999999998,0.5,0.7619047619047619,9,0.5714285714285714
E2mix,beta_0.4,s568,player2,37,46,32,22,10,3,19,10,0.6551724137931034,0.6875,0.09912023460410557,0.3870967741935484,0.6875,9,0.59375
E2mix,beta_0.4,s569,player2,25,18,9,9,0,5,4,0,1,1,1,0,1,9,1
E2mix,beta_0.4,s570,player2,39,71,49,36,13,10,26,13,0.6666666666666666,0.7346938775510204,-0.1757033475783476,0.4583333333333333,0.7346938775510204,9,0.40816326530612246
E2mix,beta_0.4,s571,player2,29,36,25,20,5,5,15,5,0.75,0.8,-0.04166666666666674,0.3333333333333333,0.8,6,0.76
E2mix,beta_0.4,s572,player1,34,78,59,36,23,8,28,23,0.5490196078431373,0.6101694915254238,0.021458020989505222,0.46551724137931033,0.6101694915254238,6,0.4915254237288136
E2mix,beta_0.4,s573,player2,39,33,20,14,6,3,11,6,0.6470588235294118,0.7,0.24812030075187985,0.3157894736842105,0.7,8,0.7
E2mix,beta_0.4,s574,player2,39,30,21,17,4,3,14,4,0.7777777777777778,0.8095238095238095,0.02720588235294119,0.3,0.8095238095238095,6,0.7142857142857143
E2mix,beta_0.4,s575,player2,21,32,24,18,6,2,16,6,0.7272727272727273,0.75,0.07246376811594202,0.34782608695652173,0.75,10,0.7916666666666666
E2mix,beta_0.4,s576,player2,49,69,50,33,17,5,28,17,0.6222222222222222,0.66,0.04507257448433921,0.42857142857142855,0.66,12,0.66
E2mix,beta_0.4,s577,player2,19,24,18,15,3,0,15,3,0.8333333333333334,0.8333333333333334,0.5764705882352941,0.11764705882352941,0.8333333333333334,12,1
E2mix,beta_0.4,s578,player2,53,46,35,27,8,5,22,8,0.7333333333333333,0.7714285714285715,-0.08421840958605675,0.38235294117647056,0.7714285714285715,7,0.6857142857142857
E2mix,beta_0.4,s579,player2,31,32,20,16,4,4,12,4,0.75,0.8,0.3421052631578947,0.21052631578947367,0.8,7,0.95
E2mix,beta_0.4,s580,player2,33,51,33,22,11,5,17,11,0.6071428571428571,0.6666666666666666,0.08593750000000011,0.40625,0.6666666666666666,8,0.6666666666666666
E2mix,beta_0.4,s581,player2,35,50,36,27,9,5,22,9,0.7096774193548387,0.75,0.08571428571428574,0.34285714285714286,0.75,8,0.7777777777777778
E2mix,beta_0.4,s582,player2,17,34,25,19,6,2,17,6,0.7391304347826086,0.76,0.3146929824561404,0.25,0.76,13,0.8
E2mix,beta_0.4,s583,player2,21,32,23,18,5,5,13,5,0.7222222222222222,0.782608695652174,-0.06868686868686891,0.36363636363636365,0.782608695652174,5,0.6521739130434783
E2mix,beta_0.4,s584,player2,37,64,51,33,18,6,27,18,0.6,0.6470588235294118,0.036666666666666625,0.44,0.6470588235294118,5,0.6470588235294118
E2mix,beta_0.4,s585,player2,27,37,27,22,5,5,17,5,0.7727272727272727,0.8148148148148148,0.10786713286713301,0.2692307692307692,0.8148148148148148,11,0.8148148148148148
E2mix,beta_0.4,s586,player2,25,30,17,16,1,2,14,1,0.9333333333333333,0.9411764705882353,-0.12890624999999978,0.125,0.9411764705882353,15,0.8823529411764706
E2mix,beta_0.4,s587,player2,43,33,19,14,5,2,12,5,0.7058823529411765,0.7368421052631579,-0.28928571428571415,0.5,0.7368421052631579,6,0.47368421052631576
E2mix,beta_0.4,s588,player2,39,69,52,33,19,5,28,19,0.5957446808510638,0.6346153846153846,0.23895299746692933,0.35294117647058826,0.6346153846153846,7,0.6346153846153846
E2mix,beta_0.4,s589,player2,23,32,23,17,6,1,16,6,0.7272727272727273,0.7391304347826086,0.057040998217469,0.36363636363636365,0.7391304347826086,10,0.7391304347826086
E2mix,beta_0.4,s590,player2,29,17,10,8,2,2,6,2,0.75,0.8,-0.38888888888888906,0.4444444444444444,0.8,4,0.7
E2mix,beta_0.4,s591,player2,39,52,34,26,8,9,17,8,0.68,0.7647058823529411,0.07371794871794901,0.3333333333333333,0.7647058823529411,15,0.5588235294117647
E2mix,beta_0.4,s592,player2,29,32,23,19,4,5,14,4,0.7777777777777778,0.8260869565217391,0.05083732057416268,0.2727272727272727,0.8260869565217391,9,0.782608695652174
E2mix,beta_0.4,s593,player1,30,55,38,25,13,8,17,13,0.5666666666666667,0.6578947368421053,-0.020706860706860786,0.4594594594594595,0.6578947368421053,6,0.6052631578947368
E2mix,beta_0.4,s594,player2,35,38,32,24,8,4,20,8,0.7142857142857143,0.75,-0.032258064516129004,0.3870967741935484,0.75,8,0.625
E2mix,beta_0.4,s595,player2,37,41,29,20,9,4,16,9,0.64,0.6896551724137931,0.08224206349206342,0.39285714285714285,0.6896551724137931,7,0.6551724137931034
E2mix,beta_0.4,s596,player2,45,25,13,13,0,4,9,0,1,1,1,0,1,13,1
E2mix,beta_0.4,s597,player2,29,42,30,19,11,3,16,11,0.5925925925925926,0.6333333333333333,0.2575482593631413,0.3448275862068966,0.6333333333333333,5,0.8
E2mix,beta_0.4,s598,player2,17,15,10,9,1,0,9,1,0.9,0.9,-0.23456790123456805,0.2222222222222222,0.9,8,0.8
E2mix,beta_0.4,s599,player2,39,47,32,24,8,7,17,8,0.68,0.75,0.13978494623655913,0.3225806451612903,0.75,8,0.78125
E2mix,beta_0.4,s600,player2,31,53,36,24,12,5,19,12,0.6129032258064516,0.6666666666666666,0.22857142857142865,0.34285714285714286,0.6666666666666666,6,0.7777777777777778
E2mix,beta_0.4,s601,player2,25,29,21,18,3,4,14,3,0.8235294117647058,0.8571428571428571,0.18333333333333357,0.2,0.8571428571428571,13,0.7619047619047619
E2mix,beta_0.4,s602,player2,23,25,19,15,4,1,14,4,0.7777777777777778,0.7894736842105263,-0.002777777777777768,0.3333333333333333,0.7894736842105263,8,0.631578947368421
E2mix,beta_0.4,s603,player2,41,55,44,31,13,6,25,13,0.6578947368421053,0.7045454545454546,-0.0054821397657107696,0.4186046511627907,0.7045454545454546,6,0.5681818181818182
E2mix,beta_0.4,s604,player2,80,71,54,33,21,7,26,21,0.5531914893617021,0.6111111111111112,-0.3893653516295026,0.660377358490566,0.6111111111111112,5,0.2777777777777778
E2mix,beta_0.4,s605,player2,37,54,37,25,12,6,19,12,0.6129032258064516,0.6756756756756757,0.3662037037037037,0.2777777777777778,0.6756756756756757,10,0.8108108108108109
E2mix,beta_0.4,s606,player2,25,27,13,9,4,2,7,4,0.6363636363636364,0.6923076923076923,0.21759259259259267,0.3333333333333333,0.6923076923076923,4,0.7692307692307693
E2mix,beta_0.4,s607,player2,41,30,21,17,4,6,11,4,0.7333333333333333,0.8095238095238095,0.18933823529411764,0.25,0.8095238095238095,8,0.7142857142857143
E2mix,beta_0.4,s608,player2,45,59,44,31,13,6,25,13,0.6578947368421053,0.7045454545454546,0.21795833573778045,0.32558139534883723,0.7045454545454546,12,0.6363636363636364
E2mix,beta_0.4,s609,player2,61,78,61,41,20,10,31,20,0.6078431372549019,0.6721311475409836,-0.2857113821138211,0.5666666666666667,0.6721311475409836,7,0.45901639344262296
E2mix,beta_0.4,s610,player2,19,15,8,7,1,1,6,1,0.8571428571428571,0.875,-0.30612244897959173,0.2857142857142857,0.875,4,0.875
E2mix,beta_0.4,s611,player2,43,39,27,22,5,5,17,5,0.7727272727272727,0.8148148148148148,0.23531468531468536,0.23076923076923078,0.8148148148148148,16,0.7037037037037037
E2mix,beta_0.4,s612,player2,23,40,32,22,10,4,18,10,0.6428571428571429,0.6875,-0.20117302052785924,0.5161290322580645,0.6875,8,0.5
E2mix,beta_0.4,s613,player2,47,76,62,39,23,8,31,23,0.5740740740740741,0.6290322580645161,0.36772849388672624,0.29508196721311475,0.6290322580645161,9,0.7580645161290323
E2mix,beta_0.4,s614,player2,27,40,34,22,12,2,20,12,0.625,0.6470588235294118,0.2702020202020202,0.3333333333333333,0.6470588235294118,9,0.6764705882352942
E2mix,beta_0.4,s615,player2,33,45,31,22,9,4,18,9,0.6666666666666666,0.7096774193548387,-0.29427609427609425,0.5333333333333333,0.7096774193548387,6,0.41935483870967744
E2mix,beta_0.4,s616,player2,27,44,33,20,13,2,18,13,0.5806451612903226,0.6060606060606061,-0.17800480769230775,0.5625,0.6060606060606061,4,0.5151515151515151
E2mix,beta_0.4,s617,player1,32,68,51,36,15,9,27,15,0.6428571428571429,0.7058823529411765,-0.15599999999999992,0.48,0.7058823529411765,7,0.5294117647058824
E2mix,beta_0.4,s618,player2,23,25,16,13,3,1,12,3,0.8,0.8125,-0.3128205128205128,0.4,0.8125,6,0.625
E2mix,beta_0.4,s619,player2,27,17,13,10,3,3,7,3,0.7,0.7692307692307693,0.061111111111111116,0.3333333333333333,0.7692307692307693,6,0.6923076923076923
E2mix,beta_0.4,s620,player2,27,26,21,16,5,2,14,5,0.7368421052631579,0.7619047619047619,-0.10249999999999981,0.4,0.7619047619047619,7,0.5714285714285714
E2mix,beta_0.4,s621,player2,39,41,31,22,9,3,19,9,0.6785714285714286,0.7096774193548387,0.02929292929292915,0.4,0.7096774193548387,10,0.5483870967741935
E2mix,beta_0.4,s622,player1,48,57,44,30,14,7,23,14,0.6216216216216216,0.6818181818181818,0.035215946843853874,0.4186046511627907,0.6818181818181818,8,0.6136363636363636
E2mix,beta_0.4,s623,player2,21,31,21,17,4,3,14,4,0.7777777777777778,0.8095238095238095,0.02720588235294119,0.3,0.8095238095238095,8,0.7619047619047619
E2mix,beta_0.4,s624,player2,49,54,38,28,10,8,20,10,0.6666666666666666,0.7368421052631579,0.09401544401544404,0.35135135135135137,0.7368421052631579,14,0.7105263157894737
E2mix,beta_0.4,s625,player2,19,23,14,10,4,0,10,4,0.7142857142857143,0.7142857142857143,-0.13076923076923075,0.46153846153846156,0.7142857142857143,6,0.42857142857142855
E2mix,beta_0.4,s626,player2,35,59,43,25,18,6,19,18,0.5135135135135135,0.5813953488372093,-0.2228835978835979,0.5952380952380952,0.5813953488372093,4,0.37209302325581395
E2mix,beta_0.4,s627,player2,23,33,25,20,5,4,16,5,0.7619047619047619,0.8,-0.04166666666666674,0.3333333333333333,0.8,12,0.48
E2mix,beta_0.4,s628,player2,31,20,14,13,1,4,9,1,0.9,0.9285714285714286,-0.15976331360946783,0.15384615384615385,0.9285714285714286,11,0.7857142857142857
E2mix,beta_0.4,s629,player1,26,51,32,21,11,7,14,11,0.56,0.65625,0.14201927105152912,0.3870967741935484,0.65625,6,0.59375
E2mix,beta_0.4,s630,player2,25,36,26,18,8,4,14,8,0.6363636363636364,0.6923076923076923,0.24888888888888894,0.32,0.6923076923076923,7,0.7307692307692307
E2mix,beta_0.4,s631,player1,36,79,49,33,16,10,23,16,0.5897435897435898,0.673469387755102,0.24210858585858597,0.3333333333333333,0.673469387755102,7,0.7142857142857143
E2mix,beta_0.4,s632,player2,25,39,28,20,8,3,17,8,0.68,0.7142857142857143,-0.0888888888888888,0.4444444444444444,0.7142857142857143,6,0.4642857142857143
E2mix,beta_0.4,s633,player2,37,26,15,13,2,3,10,2,0.8333333333333334,0.8666666666666667,0.38186813186813184,0.14285714285714285,0.8666666666666667,10,0.8666666666666667
