experiment,condition,seed,winner,turns,commandCount,adCount,A,D,fires,towardMoves,awayMoves,aMove,aAll,c,switchRate,pA,maxRun,fractionInRunsGTE3
E2mix,beta_0.0,s150,player1,28,29,17,17,0,6,11,0,1,1,1,0,1,17,1
E2mix,beta_0.0,s151,player2,21,32,19,19,0,3,16,0,1,1,1,0,1,19,1
E2mix,beta_0.0,s152,player1,80,28,15,15,0,6,9,0,1,1,1,0,1,15,1
E2mix,beta_0.0,s153,player2,29,23,14,14,0,4,10,0,1,1,1,0,1,14,1
E2mix,beta_0.0,s154,player1,26,42,24,24,0,9,15,0,1,1,1,0,1,24,1
E2mix,beta_0.0,s155,player2,35,31,21,21,0,5,16,0,1,1,1,0,1,21,1
E2mix,beta_0.0,s156,player1,16,32,17,17,0,7,10,0,1,1,1,0,1,17,1
E2mix,beta_0.0,s157,player2,21,24,15,15,0,6,9,0,1,1,1,0,1,15,1
E2mix,beta_0.0,s158,player2,25,37,21,21,0,6,15,0,1,1,1,0,1,21,1
E2mix,beta_0.0,s159,player2,21,25,13,13,0,5,8,0,1,1,1,0,1,13,1
E2mix,beta_0.0,s160,player1,20,38,21,21,0,9,12,0,1,1,1,0,1,21,1
E2mix,beta_0.0,s161,player2,17,17,11,11,0,1,10,0,1,1,1,0,1,11,1
E2mix,beta_0.0,s162,player1,30,42,20,20,0,7,13,0,1,1,1,0,1,20,1
E2mix,beta_0.0,s163,player1,20,33,17,17,0,6,11,0,1,1,1,0,1,17,1
E2mix,beta_0.0,s164,player1,30,38,21,21,0,8,13,0,1,1,1,0,1,21,1
E2mix,beta_0.0,s165,player1,12,25,13,13,0,5,8,0,1,1,1,0,1,13,1
E2mix,beta_0.0,s166,player2,37,37,21,21,0,9,12,0,1,1,1,0,1,21,1
E2mix,beta_0.0,s167,player2,13,24,15,15,0,2,13,0,1,1,1,0,1,15,1
E2mix,beta_0.0,s168,player1,14,39,18,18,0,9,9,0,1,1,1,0,1,18,1
E2mix,beta_0.0,s169,player1,28,45,28,28,0,11,17,0,1,1,1,0,1,28,1
E2mix,beta_0.0,s170,player2,45,36,21,21,0,7,14,0,1,1,1,0,1,21,1
E2mix,beta_0.0,s171,player2,31,36,20,20,0,6,14,0,1,1,1,0,1,20,1
E2mix,beta_0.0,s172,player1,38,41,23,23,0,11,12,0,1,1,1,0,1,23,1
E2mix,beta_0.0,s173,player2,27,29,15,15,0,7,8,0,1,1,1,0,1,15,1
E2mix,beta_0.0,s174,player1,26,36,21,21,0,7,14,0,1,1,1,0,1,21,1
E2mix,beta_0.0,s175,player1,24,47,25,25,0,9,16,0,1,1,1,0,1,25,1
E2mix,beta_0.0,s176,draw,80,43,21,21,0,7,14,0,1,1,1,0,1,21,1
E2mix,beta_0.0,s177,player2,15,19,11,11,0,2,9,0,1,1,1,0,1,11,1
E2mix,beta_0.0,s178,player2,13,17,11,11,0,0,11,0,1,1,1,0,1,11,1
E2mix,beta_0.0,s179,player1,20,49,29,29,0,10,19,0,1,1,1,0,1,29,1
E2mix,beta_0.0,s180,player1,16,43,23,23,0,11,12,0,1,1,1,0,1,23,1
E2mix,beta_0.0,s181,player1,32,45,27,27,0,10,17,0,1,1,1,0,1,27,1
E2mix,beta_0.0,s182,player1,22,46,25,25,0,7,18,0,1,1,1,0,1,25,1
E2mix,beta_0.0,s183,player2,27,39,19,19,0,8,11,0,1,1,1,0,1,19,1
E2mix,beta_0.0,s184,player1,28,29,15,15,0,8,7,0,1,1,1,0,1,15,1
E2mix,beta_0.0,s185,player1,24,33,16,16,0,7,9,0,1,1,1,0,1,16,1
E2mix,beta_0.0,s186,player1,22,31,22,22,0,5,17,0,1,1,1,0,1,22,1
E2mix,beta_0.0,s187,player1,16,43,23,23,0,9,14,0,1,1,1,0,1,23,1
E2mix,beta_0.0,s188,player2,21,31,20,20,0,8,12,0,1,1,1,0,1,20,1
E2mix,beta_0.0,s189,player1,26,36,21,21,0,7,14,0,1,1,1,0,1,21,1
E2mix,beta_0.0,s190,player2,21,18,12,12,0,1,11,0,1,1,1,0,1,12,1
E2mix,beta_0.0,s191,player1,18,36,21,21,0,7,14,0,1,1,1,0,1,21,1
E2mix,beta_0.0,s192,player2,37,33,20,20,0,5,15,0,1,1,1,0,1,20,1
E2mix,beta_0.0,s193,player2,31,34,21,21,0,5,16,0,1,1,1,0,1,21,1
E2mix,beta_0.0,s194,player2,25,23,16,16,0,4,12,0,1,1,1,0,1,16,1
E2mix,beta_0.0,s195,player2,29,34,19,19,0,8,11,0,1,1,1,0,1,19,1
E2mix,beta_0.0,s196,player1,44,39,23,23,0,7,16,0,1,1,1,0,1,23,1
E2mix,beta_0.0,s197,player2,19,17,14,14,0,2,12,0,1,1,1,0,1,14,1
E2mix,beta_0.0,s198,player2,33,38,24,24,0,8,16,0,1,1,1,0,1,24,1
E2mix,beta_0.0,s199,player1,24,41,21,21,0,8,13,0,1,1,1,0,1,21,1
E2mix,beta_0.0,s200,player2,29,26,17,17,0,3,14,0,1,1,1,0,1,17,1
E2mix,beta_0.1,s1,player1,12,31,19,18,1,6,12,1,0.9230769230769231,0.9473684210526315,-0.11419753086419648,0.1111111111111111,0.9473684210526315,13,0.9473684210526315
E2mix,beta_0.1,s2,player1,22,38,24,20,4,7,13,4,0.7647058823529411,0.8333333333333334,0.3739130434782608,0.17391304347826086,0.8333333333333334,8,0.8333333333333334
E2mix,beta_0.1,s3,player1,20,36,17,17,0,8,9,0,1,1,1,0,1,17,1
E2mix,beta_0.1,s4,player1,24,35,17,17,0,6,11,0,1,1,1,0,1,17,1
E2mix,beta_0.1,s5,player1,20,44,30,24,6,9,15,6,0.7142857142857143,0.8,0.2456896551724136,0.2413793103448276,0.8,9,0.8
E2mix,beta_0.1,s6,player2,27,42,27,23,4,8,15,4,0.7894736842105263,0.8518518518518519,0.23808528428093634,0.19230769230769232,0.8518518518518519,13,0.8148148148148148
E2mix,beta_0.1,s7,player2,27,25,14,14,0,4,10,0,1,1,1,0,1,14,1
E2mix,beta_0.1,s8,player1,20,35,22,21,1,6,15,1,0.9375,0.9545454545454546,-0.09750566893424106,0.09523809523809523,0.9545454545454546,14,0.9545454545454546
E2mix,beta_0.1,s9,player2,41,34,21,19,2,4,15,2,0.8823529411764706,0.9047619047619048,-0.16052631578947385,0.2,0.9047619047619048,15,0.8571428571428571
E2mix,beta_0.1,s10,player1,34,45,26,21,5,8,13,5,0.7222222222222222,0.8076923076923077,-0.030095238095238175,0.32,0.8076923076923077,9,0.6538461538461539
E2mix,beta_0.1,s11,player2,53,49,35,31,4,9,22,4,0.8461538461538461,0.8857142857142857,-0.16223908918406038,0.23529411764705882,0.8857142857142857,12,0.8571428571428571
E2mix,beta_0.1,s12,player2,27,35,22,21,1,8,13,1,0.9285714285714286,0.9545454545454546,-0.09750566893424106,0.09523809523809523,0.9545454545454546,12,0.9545454545454546
E2mix,beta_0.1,s13,player1,20,35,20,19,1,8,11,1,0.9166666666666666,0.95,-0.10803324099722889,0.10526315789473684,0.95,15,0.95
E2mix,beta_0.1,s14,player2,80,39,27,24,3,8,16,3,0.8421052631578947,0.8888888888888888,-0.1682692307692304,0.23076923076923078,0.8888888888888888,21,0.7777777777777778
E2mix,beta_0.1,s15,player1,42,39,24,22,2,10,12,2,0.8571428571428571,0.9166666666666666,0.14624505928853793,0.13043478260869565,0.9166666666666666,11,0.9166666666666666
E2mix,beta_0.1,s16,player2,13,18,13,13,0,1,12,0,1,1,1,0,1,13,1
E2mix,beta_0.1,s17,player2,25,36,24,21,3,7,14,3,0.8235294117647058,0.875,0.20496894409937894,0.17391304347826086,0.875,11,0.875
E2mix,beta_0.1,s18,player2,35,43,25,22,3,7,15,3,0.8333333333333334,0.88,-0.18371212121212133,0.25,0.88,12,0.72
E2mix,beta_0.1,s19,player1,26,33,21,19,2,5,14,2,0.875,0.9047619047619048,-0.16052631578947385,0.2,0.9047619047619048,9,0.9047619047619048
E2mix,beta_0.1,s20,player2,19,25,18,16,2,2,14,2,0.875,0.8888888888888888,-0.19117647058823484,0.23529411764705882,0.8888888888888888,7,0.8888888888888888
E2mix,beta_0.1,s21,player2,15,21,15,15,0,2,13,0,1,1,1,0,1,15,1
E2mix,beta_0.1,s22,player2,33,21,12,12,0,4,8,0,1,1,1,0,1,12,1
E2mix,beta_0.1,s23,player1,34,39,25,22,3,8,14,3,0.8235294117647058,0.88,0.013573232323232265,0.20833333333333334,0.88,12,0.88
E2mix,beta_0.1,s24,player2,15,17,12,11,1,1,10,1,0.9090909090909091,0.9166666666666666,-0.19008264462809876,0.18181818181818182,0.9166666666666666,9,0.75
E2mix,beta_0.1,s25,player2,29,31,22,22,0,3,19,0,1,1,1,0,1,22,1
E2mix,beta_0.1,s26,player1,24,46,33,27,6,8,19,6,0.76,0.8181818181818182,-0.26041666666666696,0.375,0.8181818181818182,7,0.7272727272727273
E2mix,beta_0.1,s27,player2,29,22,12,11,1,2,9,1,0.9,0.9166666666666666,-0.19008264462809876,0.18181818181818182,0.9166666666666666,6,0.9166666666666666
E2mix,beta_0.1,s28,player1,14,43,24,23,1,8,15,1,0.9375,0.9583333333333334,-0.08884688090737325,0.08695652173913043,0.9583333333333334,21,0.875
E2mix,beta_0.1,s29,player2,25,30,21,20,1,3,17,1,0.9444444444444444,0.9523809523809523,-0.10249999999999893,0.1,0.9523809523809523,19,0.9047619047619048
E2mix,beta_0.1,s30,player1,26,42,24,20,4,7,13,4,0.7647058823529411,0.8333333333333334,-0.25217391304347836,0.34782608695652173,0.8333333333333334,7,0.75
E2mix,beta_0.1,s31,player1,24,49,34,29,5,8,21,5,0.8076923076923077,0.8529411764705882,0.03364681295715799,0.24242424242424243,0.8529411764705882,16,0.8235294117647058
E2mix,beta_0.1,s32,player1,56,38,23,22,1,6,16,1,0.9411764705882353,0.9565217391304348,-0.09297520661157099,0.09090909090909091,0.9565217391304348,11,0.9565217391304348
E2mix,beta_0.1,s33,player2,23,28,20,18,2,4,14,2,0.875,0.9,-0.16959064327485396,0.21052631578947367,0.9,15,0.75
E2mix,beta_0.1,s34,player2,35,30,20,18,2,4,14,2,0.875,0.9,-0.16959064327485396,0.21052631578947367,0.9,14,0.7
E2mix,beta_0.1,s35,player2,19,26,17,15,2,4,11,2,0.8461538461538461,0.8823529411764706,0.3979166666666668,0.125,0.8823529411764706,9,0.8823529411764706
E2mix,beta_0.1,s36,player2,31,39,25,21,4,6,15,4,0.7894736842105263,0.84,-0.08506944444444442,0.2916666666666667,0.84,14,0.72
E2mix,beta_0.1,s37,player2,21,27,20,19,1,4,15,1,0.9375,0.95,-0.10803324099722889,0.10526315789473684,0.95,14,0.95
E2mix,beta_0.1,s38,player2,23,32,19,18,1,5,13,1,0.9285714285714286,0.9473684210526315,0.44290123456790176,0.05555555555555555,0.9473684210526315,18,0.9473684210526315
E2mix,beta_0.1,s39,player2,31,30,20,17,3,4,13,3,0.8125,0.85,-0.23839009287925683,0.3157894736842105,0.85,7,0.75
E2mix,beta_0.1,s40,player1,32,28,20,19,1,5,14,1,0.9333333333333333,0.95,-0.10803324099722889,0.10526315789473684,0.95,17,0.85
E2mix,beta_0.1,s41,player1,80,38,26,22,4,6,16,4,0.8,0.8461538461538461,-0.22909090909090923,0.32,0.8461538461538461,13,0.7307692307692307
E2mix,beta_0.1,s42,player2,23,30,18,16,2,5,11,2,0.8461538461538461,0.8888888888888888,-0.19117647058823484,0.23529411764705882,0.8888888888888888,14,0.7777777777777778
E2mix,beta_0.1,s43,player2,17,23,16,14,2,3,11,2,0.8461538461538461,0.875,-0.21904761904761894,0.26666666666666666,0.875,10,0.625
E2mix,beta_0.1,s44,player2,23,33,18,18,0,5,13,0,1,1,1,0,1,18,1
E2mix,beta_0.1,s45,player2,21,29,20,19,1,4,15,1,0.9375,0.95,-0.10803324099722889,0.10526315789473684,0.95,14,0.95
E2mix,beta_0.1,s46,player2,41,49,30,27,3,9,18,3,0.8571428571428571,0.9,-0.149425287356322,0.20689655172413793,0.9,14,0.9
E2mix,beta_0.1,s47,player1,46,55,37,31,6,8,23,6,0.7931034482758621,0.8378378378378378,0.18219832735961783,0.2222222222222222,0.8378378378378378,14,0.7837837837837838
E2mix,beta_0.1,s48,player1,16,32,17,16,1,7,9,1,0.9,0.9411764705882353,-0.12890624999999978,0.125,0.9411764705882353,14,0.8235294117647058
E2mix,beta_0.1,s49,player1,20,36,21,20,1,8,12,1,0.9230769230769231,0.9523809523809523,-0.10249999999999893,0.1,0.9523809523809523,12,0.9523809523809523
E2mix,beta_0.1,s50,player2,23,26,18,16,2,4,12,2,0.8571428571428571,0.8888888888888888,-0.19117647058823484,0.23529411764705882,0.8888888888888888,9,0.8888888888888888
E2mix,beta_0.1,s51,player1,38,31,24,23,1,6,17,1,0.9444444444444444,0.9583333333333334,-0.08884688090737325,0.08695652173913043,0.9583333333333334,22,0.9166666666666666
E2mix,beta_0.1,s52,player2,29,33,18,18,0,8,10,0,1,1,1,0,1,18,1
E2mix,beta_0.1,s53,player1,18,50,31,28,3,10,18,3,0.8571428571428571,0.9032258064516129,0.23730158730158746,0.13333333333333333,0.9032258064516129,17,0.9032258064516129
E2mix,beta_0.1,s54,player1,22,25,16,16,0,7,9,0,1,1,1,0,1,16,1
E2mix,beta_0.1,s55,player2,17,14,10,10,0,1,9,0,1,1,1,0,1,10,1
E2mix,beta_0.1,s56,player2,37,29,15,14,1,3,11,1,0.9166666666666666,0.9333333333333333,-0.14795918367346972,0.14285714285714285,0.9333333333333333,13,0.8666666666666667
E2mix,beta_0.1,s57,player1,20,33,22,20,2,7,13,2,0.8666666666666667,0.9090909090909091,0.13571428571428612,0.14285714285714285,0.9090909090909091,16,0.9090909090909091
E2mix,beta_0.1,s58,player2,21,23,15,15,0,3,12,0,1,1,1,0,1,15,1
E2mix,beta_0.1,s59,player1,32,47,25,23,2,6,17,2,0.8947368421052632,0.92,-0.13224637681159468,0.16666666666666666,0.92,9,0.92
E2mix,beta_0.1,s60,player1,80,40,23,21,2,7,14,2,0.875,0.9130434782608695,0.4274891774891778,0.09090909090909091,0.9130434782608695,11,0.9130434782608695
E2mix,beta_0.1,s61,player1,34,31,21,19,2,6,13,2,0.8666666666666667,0.9047619047619048,-0.16052631578947385,0.2,0.9047619047619048,10,0.9047619047619048
E2mix,beta_0.1,s62,player2,29,25,18,15,3,2,13,3,0.8125,0.8333333333333334,0.5764705882352941,0.11764705882352941,0.8333333333333334,12,1
E2mix,beta_0.1,s63,player2,13,33,22,20,2,6,14,2,0.875,0.9090909090909091,-0.15238095238095184,0.19047619047619047,0.9090909090909091,12,0.9090909090909091
E2mix,beta_0.1,s64,player1,24,48,27,23,4,8,15,4,0.7894736842105263,0.8518518518518519,0.0857023411371236,0.23076923076923078,0.8518518518518519,8,0.8518518518518519
E2mix,beta_0.1,s65,player2,13,19,10,10,0,2,8,0,1,1,1,0,1,10,1
E2mix,beta_0.1,s66,player2,33,38,22,18,4,5,13,4,0.7647058823529411,0.8181818181818182,0.03968253968253954,0.2857142857142857,0.8181818181818182,8,0.7727272727272727
E2mix,beta_0.1,s67,player2,29,40,23,22,1,9,13,1,0.9285714285714286,0.9565217391304348,-0.09297520661157099,0.09090909090909091,0.9565217391304348,12,0.9565217391304348
E2mix,beta_0.1,s68,player2,13,21,13,13,0,3,10,0,1,1,1,0,1,13,1
E2mix,beta_0.1,s69,player1,20,37,23,21,2,6,15,2,0.8823529411764706,0.9130434782608695,-0.14502164502164439,0.18181818181818182,0.9130434782608695,11,0.9130434782608695
E2mix,beta_0.1,s70,player1,40,46,27,25,2,8,17,2,0.8947368421052632,0.9259259259259259,-0.1215384615384616,0.15384615384615385,0.9259259259259259,15,0.8888888888888888
E2mix,beta_0.1,s71,player2,29,23,14,13,1,3,10,1,0.9090909090909091,0.9285714285714286,-0.15976331360946783,0.15384615384615385,0.9285714285714286,10,0.9285714285714286
E2mix,beta_0.1,s72,player1,20,50,27,26,1,9,17,1,0.9444444444444444,0.9629629629629629,-0.078402366863904,0.07692307692307693,0.9629629629629629,16,0.9629629629629629
E2mix,beta_0.1,s73,player1,38,52,36,31,5,10,21,5,0.8076923076923077,0.8611111111111112,0.044423963133640276,0.22857142857142856,0.8611111111111112,12,0.8055555555555556
E2mix,beta_0.1,s74,player2,33,39,25,23,2,8,15,2,0.8823529411764706,0.92,-0.13224637681159468,0.16666666666666666,0.92,17,0.84
E2mix,beta_0.1,s75,player2,35,34,19,19,0,6,13,0,1,1,1,0,1,19,1
E2mix,beta_0.1,s76,player2,17,26,21,19,2,6,13,2,0.8666666666666667,0.9047619047619048,-0.16052631578947385,0.2,0.9047619047619048,10,0.8095238095238095
E2mix,beta_0.1,s77,player2,31,28,21,20,1,5,15,1,0.9375,0.9523809523809523,-0.10249999999999893,0.1,0.9523809523809523,18,0.8571428571428571
E2mix,beta_0.1,s78,player2,35,33,22,20,2,6,14,2,0.875,0.9090909090909091,-0.15238095238095184,0.19047619047619047,0.9090909090909091,9,0.9090909090909091
E2mix,beta_0.1,s79,player1,32,49,28,24,4,7,17,4,0.8095238095238095,0.8571428571428571,0.09259259259259289,0.2222222222222222,0.8571428571428571,8,0.8571428571428571
E2mix,beta_0.1,s80,player2,41,36,23,20,3,8,12,3,0.8,0.8695652173913043,-0.20227272727272694,0.2727272727272727,0.8695652173913043,9,0.7391304347826086
E2mix,beta_0.1,s81,player1,26,33,19,17,2,5,12,2,0.8571428571428571,0.8947368421052632,-0.1797385620915033,0.2222222222222222,0.8947368421052632,8,0.7894736842105263
E2mix,beta_0.1,s82,player2,37,34,23,21,2,3,18,2,0.9,0.9130434782608695,-0.14502164502164439,0.18181818181818182,0.9130434782608695,17,0.8695652173913043
E2mix,beta_0.1,s83,player2,43,52,33,28,5,8,20,5,0.8,0.8484848484848485,0.02767857142857133,0.25,0.8484848484848485,12,0.8181818181818182
E2mix,beta_0.1,s84,player1,26,45,27,24,3,8,16,3,0.8421052631578947,0.8888888888888888,0.22115384615384637,0.15384615384615385,0.8888888888888888,14,0.8888888888888888
E2mix,beta_0.1,s85,player1,18,39,23,19,4,8,11,4,0.7333333333333333,0.8260869565217391,0.05083732057416268,0.2727272727272727,0.8260869565217391,8,0.782608695652174
E2mix,beta_0.1,s86,player1,32,53,33,28,5,9,19,5,0.7916666666666666,0.8484848484848485,0.27075892857142847,0.1875,0.8484848484848485,11,0.8181818181818182
E2mix,beta_0.1,s87,player2,25,29,18,15,3,5,10,3,0.7692307692307693,0.8333333333333334,0.364705882352941,0.17647058823529413,0.8333333333333334,10,0.8333333333333334
E2mix,beta_0.1,s88,player2,27,28,16,15,1,3,12,1,0.9230769230769231,0.9375,0.4311111111111111,0.06666666666666667,0.9375,15,0.9375
E2mix,beta_0.1,s89,player2,37,38,30,26,4,7,19,4,0.8260869565217391,0.8666666666666667,0.10477453580901841,0.20689655172413793,0.8666666666666667,14,0.8666666666666667
E2mix,beta_0.1,s90,player1,16,50,31,28,3,9,19,3,0.8636363636363636,0.9032258064516129,-0.14404761904761898,0.2,0.9032258064516129,15,0.9032258064516129
E2mix,beta_0.1,s91,player2,35,48,28,24,4,10,14,4,0.7777777777777778,0.8571428571428571,0.09259259259259289,0.2222222222222222,0.8571428571428571,14,0.7142857142857143
E2mix,beta_0.1,s92,player1,14,37,24,23,1,7,16,1,0.9411764705882353,0.9583333333333334,-0.08884688090737325,0.08695652173913043,0.9583333333333334,18,0.9583333333333334
E2mix,beta_0.1,s93,player1,16,30,20,19,1,7,12,1,0.9230769230769231,0.95,0.44598337950138556,0.05263157894736842,0.95,19,0.95
E2mix,beta_0.1,s94,player2,23,20,14,13,1,1,12,1,0.9230769230769231,0.9285714285714286,-0.15976331360946783,0.15384615384615385,0.9285714285714286,11,0.7857142857142857
E2mix,beta_0.1,s95,player1,16,41,24,23,1,7,16,1,0.9411764705882353,0.9583333333333334,-0.08884688090737325,0.08695652173913043,0.9583333333333334,19,0.9583333333333334
E2mix,beta_0.1,s96,player1,24,45,28,27,1,6,21,1,0.9545454545454546,0.9642857142857143,0.4622770919067213,0.037037037037037035,0.9642857142857143,27,0.9642857142857143
E2mix,beta_0.1,s97,player2,31,27,19,15,4,2,13,4,0.7647058823529411,0.7894736842105263,-0.002777777777777768,0.3333333333333333,0.7894736842105263,9,0.6842105263157895
E2mix,beta_0.1,s98,player2,39,33,24,21,3,4,17,3,0.85,0.875,-0.1925465838509317,0.2608695652173913,0.875,8,0.875
E2mix,beta_0.1,s99,player2,33,18,14,14,0,3,11,0,1,1,1,0,1,14,1
E2mix,beta_0.1,s100,player1,26,46,27,25,2,8,17,2,0.8947368421052632,0.9259259259259259,-0.1215384615384616,0.15384615384615385,0.9259259259259259,12,0.9259259259259259
E2mix,beta_0.1,s101,player1,22,38,22,21,1,7,14,1,0.9333333333333333,0.9545454545454546,-0.09750566893424106,0.09523809523809523,0.9545454545454546,20,0.9090909090909091
E2mix,beta_0.1,s102,player2,25,35,25,25,0,5,20,0,1,1,1,0,1,25,1
E2mix,beta_0.1,s103,player2,15,24,14,14,0,0,14,0,1,1,1,0,1,14,1
E2mix,beta_0.1,s104,player1,30,40,26,24,2,8,16,2,0.8888888888888888,0.9230769230769231,-0.12666666666666737,0.16,0.9230769230769231,10,0.9230769230769231
E2mix,beta_0.1,s105,player2,29,35,22,19,3,6,13,3,0.8125,0.8636363636363636,-0.21303258145363402,0.2857142857142857,0.8636363636363636,12,0.7272727272727273
E2mix,beta_0.1,s106,player2,21,32,19,18,1,4,14,1,0.9333333333333333,0.9473684210526315,-0.11419753086419648,0.1111111111111111,0.9473684210526315,9,0.9473684210526315
E2mix,beta_0.1,s107,player1,44,49,28,26,2,8,18,2,0.9,0.9285714285714286,-0.11680911680911721,0.14814814814814814,0.9285714285714286,13,0.8571428571428571
E2mix,beta_0.1,s108,player1,16,28,18,17,1,6,11,1,0.9166666666666666,0.9444444444444444,-0.12110726643598557,0.11764705882352941,0.9444444444444444,15,0.8333333333333334
E2mix,beta_0.1,s109,player2,80,43,24,22,2,10,12,2,0.8571428571428571,0.9166666666666666,-0.13833992094861602,0.17391304347826086,0.9166666666666666,9,0.9166666666666666
E2mix,beta_0.1,s110,player1,42,42,25,22,3,6,16,3,0.8421052631578947,0.88,-0.18371212121212133,0.25,0.88,9,0.84
E2mix,beta_0.1,s111,player1,30,51,34,28,6,11,17,6,0.7391304347826086,0.8235294117647058,0.16594516594516606,0.24242424242424243,0.8235294117647058,10,0.7941176470588235
E2mix,beta_0.1,s112,player1,36,32,16,15,1,6,9,1,0.9,0.9375,-0.13777777777777778,0.13333333333333333,0.9375,13,0.8125
E2mix,beta_0.1,s113,player1,34,49,31,26,5,9,17,5,0.7727272727272727,0.8387096774193549,0.014358974358974153,0.26666666666666666,0.8387096774193549,13,0.6774193548387096
E2mix,beta_0.1,s114,player2,80,54,28,25,3,10,15,3,0.8333333333333334,0.8928571428571429,-0.16148148148148178,0.2222222222222222,0.8928571428571429,11,0.8571428571428571
E2mix,beta_0.1,s115,player2,27,23,16,14,2,5,9,2,0.8181818181818182,0.875,0.39047619047619053,0.13333333333333333,0.875,11,0.875
E2mix,beta_0.1,s116,player2,41,42,29,27,2,7,20,2,0.9090909090909091,0.9310344827586207,-0.11243386243386211,0.14285714285714285,0.9310344827586207,12,0.9310344827586207
E2mix,beta_0.1,s117,player1,22,54,33,27,6,11,16,6,0.7272727272727273,0.8181818181818182,-0.26041666666666696,0.375,0.8181818181818182,11,0.6060606060606061
E2mix,beta_0.1,s118,player1,36,41,30,27,3,9,18,3,0.8571428571428571,0.9,-0.149425287356322,0.20689655172413793,0.9,20,0.8
E2mix,beta_0.1,s119,player1,16,34,19,17,2,7,10,2,0.8333333333333334,0.8947368421052632,-0.1797385620915033,0.2222222222222222,0.8947368421052632,7,0.8947368421052632
E2mix,beta_0.1,s120,player1,22,41,21,20,1,7,13,1,0.9285714285714286,0.9523809523809523,-0.10249999999999893,0.1,0.9523809523809523,17,0.9523809523809523
E2mix,beta_0.1,s121,player1,18,46,25,23,2,7,16,2,0.8888888888888888,0.92,-0.13224637681159468,0.16666666666666666,0.92,15,0.88
E2mix,beta_0.1,s122,player1,24,30,17,16,1,6,10,1,0.9090909090909091,0.9411764705882353,-0.12890624999999978,0.125,0.9411764705882353,14,0.8235294117647058
E2mix,beta_0.1,s123,player2,21,27,22,20,2,4,16,2,0.8888888888888888,0.9090909090909091,-0.15238095238095184,0.19047619047619047,0.9090909090909091,13,0.8636363636363636
E2mix,beta_0.1,s124,player1,26,36,21,19,2,5,14,2,0.875,0.9047619047619048,-0.16052631578947385,0.2,0.9047619047619048,12,0.8095238095238095
E2mix,beta_0.1,s125,player2,25,19,14,14,0,3,11,0,1,1,1,0,1,14,1
E2mix,beta_0.1,s126,player1,36,38,25,22,3,8,14,3,0.8235294117647058,0.88,0.21085858585858586,0.16666666666666666,0.88,10,0.88
E2mix,beta_0.1,s127,player1,30,47,30,30,0,10,20,0,1,1,1,0,1,30,1
E2mix,beta_0.1,s128,player1,16,40,27,24,3,6,18,3,0.8571428571428571,0.8888888888888888,-0.1682692307692304,0.23076923076923078,0.8888888888888888,8,0.8148148148148148
E2mix,beta_0.1,s129,player1,40,32,17,16,1,8,8,1,0.8888888888888888,0.9411764705882353,-0.12890624999999978,0.125,0.9411764705882353,9,0.9411764705882353
E2mix,beta_0.1,s130,player2,41,38,19,18,1,8,10,1,0.9090909090909091,0.9473684210526315,-0.11419753086419648,0.1111111111111111,0.9473684210526315,13,0.9473684210526315
E2mix,beta_0.1,s131,player1,24,40,23,21,2,8,13,2,0.8666666666666667,0.9130434782608695,-0.14502164502164439,0.18181818181818182,0.9130434782608695,15,0.8260869565217391
E2mix,beta_0.1,s132,player1,30,34,14,14,0,8,6,0,1,1,1,0,1,14,1
E2mix,beta_0.1,s133,player2,29,46,36,29,7,6,23,7,0.7666666666666667,0.8055555555555556,-0.09444053483462378,0.34285714285714286,0.8055555555555556,11,0.6944444444444444
E2mix,beta_0.1,s134,player1,26,43,26,23,3,9,14,3,0.8235294117647058,0.8846153846153846,-0.17565217391304322,0.24,0.8846153846153846,10,0.8461538461538461
E2mix,beta_0.1,s135,player2,37,33,20,19,1,7,12,1,0.9230769230769231,0.95,-0.10803324099722889,0.10526315789473684,0.95,15,0.95
E2mix,beta_0.1,s136,player1,38,50,34,28,6,8,20,6,0.7692307692307693,0.8235294117647058,-0.042568542568542256,0.30303030303030304,0.8235294117647058,13,0.7352941176470589
E2mix,beta_0.1,s137,player1,26,43,26,24,2,7,17,2,0.8947368421052632,0.9230769230769231,-0.12666666666666737,0.16,0.9230769230769231,14,0.8846153846153846
E2mix,beta_0.1,s138,player1,16,37,19,19,0,8,11,0,1,1,1,0,1,19,1
E2mix,beta_0.1,s139,player2,31,25,13,12,1,4,8,1,0.8888888888888888,0.9230769230769231,-0.1736111111111116,0.16666666666666666,0.9230769230769231,9,0.9230769230769231
E2mix,beta_0.1,s140,player1,22,54,30,28,2,9,19,2,0.9047619047619048,0.9333333333333333,-0.10837438423645351,0.13793103448275862,0.9333333333333333,18,0.9333333333333333
E2mix,beta_0.1,s141,player2,25,33,19,18,1,5,13,1,0.9285714285714286,0.9473684210526315,-0.11419753086419648,0.1111111111111111,0.9473684210526315,11,0.9473684210526315
E2mix,beta_0.1,s142,player1,16,45,27,25,2,9,16,2,0.8888888888888888,0.9259259259259259,-0.1215384615384616,0.15384615384615385,0.9259259259259259,15,0.8888888888888888
E2mix,beta_0.1,s143,player1,80,44,24,21,3,7,14,3,0.8235294117647058,0.875,-0.1925465838509317,0.2608695652173913,0.875,11,0.8333333333333334
E2mix,beta_0.1,s144,player2,37,35,23,21,2,6,15,2,0.8823529411764706,0.9130434782608695,-0.14502164502164439,0.18181818181818182,0.9130434782608695,15,0.9130434782608695
